date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2023-10-05,260.0,263.6,256.25,260.05,260.05,119159214,119159200,0.05,0.01923077,259.67,"October 05, 23",0.0001923077
2023-10-04,248.14,261.86,247.6,261.16,261.16,129721567,129721600,13.02,5.25,255.8,"October 04, 23",0.0525
2023-10-03,248.61,250.02,244.45,246.53,246.53,101985305,101985300,-2.08,-0.83665,247.37,"October 03, 23",-0.0083665
2023-10-02,244.81,254.2799,242.62,251.6,251.6,123810402,123810400,6.79,2.77,249.4,"October 02, 23",0.0277
2023-09-29,250.0,254.77,246.35,250.22,250.22,128472729,128346200,0.22,0.088,251.04,"September 29, 23",0.00088
2023-09-28,240.02,247.55,238.65,246.38,246.38,117043180,117058900,6.36,2.65,244.0,"September 28, 23",0.0265
2023-09-27,244.262,245.33,234.58,240.5,240.5,136585184,136597200,-3.762,-1.54,240.48,"September 27, 23",-0.0154
2023-09-26,242.98,249.55,241.6601,244.12,244.12,101934431,101993600,1.14,0.46917,245.56,"September 26, 23",0.0046917
2023-09-25,243.38,247.1,238.31,246.99,246.99,104583747,104636600,3.61,1.48,244.2,"September 25, 23",0.0148
2023-09-22,257.4,257.7888,244.48,244.88,244.88,127524083,127024300,-12.52,-4.86,251.42,"September 22, 23",-0.0486
2023-09-21,257.85,260.86,254.21,255.7,255.7,119803341,119531000,-2.15,-0.83382,257.49,"September 21, 23",-0.0083382
2023-09-20,267.04,273.93,262.4606,262.59,262.59,122491643,122514600,-4.45,-1.67,268.26,"September 20, 23",-0.0167
2023-09-19,264.35,267.85,261.2,266.5,266.5,103677113,103704000,2.15,0.81332,264.95,"September 19, 23",0.0081332
2023-09-18,271.16,271.44,263.7601,265.28,265.28,101540959,101543300,-5.88,-2.17,266.83,"September 18, 23",-0.0217
2023-09-15,277.55,278.98,271.0,274.39,274.39,133692313,133422800,-3.16,-1.14,274.33,"September 15, 23",-0.0114
2023-09-14,271.32,276.7094,270.42,276.04,276.04,107709842,107709800,4.72,1.74,274.5,"September 14, 23",0.0174
2023-09-13,270.07,274.98,268.1,271.3,271.3,111673737,111673700,1.23,0.45544,271.58,"September 13, 23",0.0045544
2023-09-12,270.76,278.39,266.6,267.48,267.48,135991116,135999900,-3.28,-1.21,271.6,"September 12, 23",-0.0121
2023-09-11,264.27,274.85,260.61,273.58,273.58,174667852,174667900,9.31,3.52,268.74,"September 11, 23",0.0352
2023-09-08,251.22,256.52,246.67,248.5,248.5,118558435,118367700,-2.72,-1.08,251.38,"September 08, 23",-0.0108
2023-09-07,245.07,252.81,243.265,251.49,251.49,115312886,115312900,6.42,2.62,248.24,"September 07, 23",0.0262
2023-09-06,255.14,255.39,245.06,251.92,251.92,116959800,116959800,-3.22,-1.26,250.79,"September 06, 23",-0.0126
2023-09-05,245.0,258.0,244.86,256.49,256.49,129469600,129469600,11.49,4.69,253.12,"September 05, 23",0.0469
2023-09-01,257.26,259.08,242.01,245.01,245.01,132272500,132272500,-12.25,-4.76,248.7,"September 01, 23",-0.0476
2023-08-31,255.98,261.18,255.05,258.08,258.08,108861700,108861700,2.1,0.82038,258.1,"August 31, 23",0.0082038
2023-08-30,254.2,260.51,250.59,256.9,256.9,121988400,121988400,2.7,1.06,256.0,"August 30, 23",0.0106
2023-08-29,238.58,257.48,237.77,257.18,257.18,134047600,134047600,18.6,7.8,250.81,"August 29, 23",0.078
2023-08-28,242.58,244.38,235.35,238.82,238.82,107673700,107673700,-3.76,-1.55,239.52,"August 28, 23",-0.0155
2023-08-25,231.31,239.0,230.35,238.59,238.59,106612200,106612200,7.28,3.15,235.98,"August 25, 23",0.0315
2023-08-24,238.66,238.92,228.18,230.04,230.04,99777400,99777400,-8.62,-3.61,232.38,"August 24, 23",-0.0361
2023-08-23,229.34,238.98,229.29,236.86,236.86,101077600,101077600,7.52,3.28,235.04,"August 23, 23",0.0328
2023-08-22,240.25,240.82,229.55,233.19,233.19,130597900,130597900,-7.06,-2.94,234.52,"August 22, 23",-0.0294
2023-08-21,221.55,232.13,220.58,231.28,231.28,135702700,135702700,9.73,4.39,228.0,"August 21, 23",0.0439
2023-08-18,214.12,217.58,212.36,215.49,215.49,135813700,135813700,1.37,0.63983,215.14,"August 18, 23",0.0063983
2023-08-17,226.06,226.74,218.83,219.22,219.22,120718400,120718400,-6.84,-3.03,221.6,"August 17, 23",-0.0303
2023-08-16,228.02,233.97,225.38,225.6,225.6,112484500,112484500,-2.42,-1.06,228.32,"August 16, 23",-0.0106
2023-08-15,238.73,240.5,232.61,232.96,232.96,88197600,88197600,-5.77,-2.42,235.36,"August 15, 23",-0.0242
2023-08-14,235.7,240.66,233.75,239.76,239.76,98595300,98595300,4.06,1.72,238.06,"August 14, 23",0.0172
2023-08-11,241.77,243.79,238.02,242.65,242.65,98866600,98866600,0.88,0.36398,241.49,"August 11, 23",0.0036398
2023-08-10,245.4,251.8,243.0,245.34,245.34,109498600,109498600,-0.06,-0.02444988,246.71,"August 10, 23",-0.0002444988
2023-08-09,250.87,251.1,241.9,242.19,242.19,101596300,101596300,-8.68,-3.46,245.06,"August 09, 23",-0.0346
2023-08-08,247.45,250.92,245.01,249.7,249.7,96642200,96642200,2.25,0.90927,248.54,"August 08, 23",0.0090927
2023-08-07,251.45,253.65,242.76,251.45,251.45,111097900,111097900,0.0,0.0,249.29,"August 07, 23",0.0
2023-08-04,260.97,264.77,253.11,253.86,253.86,99242600,99242600,-7.11,-2.72,257.25,"August 04, 23",-0.0272
2023-08-03,252.04,260.49,252.0,259.32,259.32,97569100,97569100,7.28,2.89,257.27,"August 03, 23",0.0289
2023-08-02,255.57,259.52,250.49,254.11,254.11,101752900,101752900,-1.46,-0.57127,254.71,"August 02, 23",-0.0057127
2023-08-01,266.26,266.47,260.25,261.07,261.07,83166000,83166000,-5.19,-1.95,262.6,"August 01, 23",-0.0195
2023-07-31,267.48,269.08,263.78,267.43,267.43,84582200,84582200,-0.05,-0.01869299,266.76,"July 31, 23",-0.0001869299
2023-07-28,259.86,267.25,258.23,266.44,266.44,111446000,111446000,6.58,2.53,263.97,"July 28, 23",0.0253
2023-07-27,268.31,269.13,255.3,255.71,255.71,103697300,103697300,-12.6,-4.7,260.05,"July 27, 23",-0.047
2023-07-26,263.25,268.04,261.75,264.35,264.35,95856200,95856200,1.1,0.41785,264.71,"July 26, 23",0.0041785
2023-07-25,272.38,272.9,265.0,265.28,265.28,112757300,112757300,-7.1,-2.61,267.73,"July 25, 23",-0.0261
2023-07-24,255.85,269.85,254.12,269.06,269.06,136508500,136508500,13.21,5.16,264.34,"July 24, 23",0.0516
2023-07-21,268.0,268.0,255.8,260.02,260.02,161050100,161050100,-7.98,-2.98,261.27,"July 21, 23",-0.0298
2023-07-20,279.56,280.93,261.2,262.9,262.9,175158300,175158300,-16.66,-5.96,268.34,"July 20, 23",-0.0596
2023-07-19,296.04,299.29,289.52,291.26,291.26,142355400,142355400,-4.78,-1.61,293.36,"July 19, 23",-0.0161
2023-07-18,290.15,295.26,286.01,293.34,293.34,112434700,112434700,3.19,1.1,291.54,"July 18, 23",0.011
2023-07-17,286.63,292.23,283.57,290.38,290.38,131569600,131569600,3.75,1.31,288.73,"July 17, 23",0.0131
2023-07-14,277.01,285.3,276.31,281.38,281.38,119771100,119771100,4.37,1.58,281.0,"July 14, 23",0.0158
2023-07-13,274.59,279.45,270.6,277.9,277.9,112681500,112681500,3.31,1.21,275.98,"July 13, 23",0.0121
2023-07-12,276.33,276.52,271.46,271.99,271.99,95672100,95672100,-4.34,-1.57,273.32,"July 12, 23",-0.0157
2023-07-11,268.65,270.9,266.37,269.79,269.79,91972400,91972400,1.14,0.42434,269.02,"July 11, 23",0.0042434
2023-07-10,276.47,277.52,265.1,269.61,269.61,119425400,119425400,-6.86,-2.48,270.74,"July 10, 23",-0.0248
2023-07-07,278.43,280.78,273.77,274.43,274.43,113602000,113602000,-4.0,-1.44,276.33,"July 07, 23",-0.0144
2023-07-06,278.09,279.97,272.88,276.54,276.54,120332100,120332100,-1.55,-0.55737,276.46,"July 06, 23",-0.0055737
2023-07-05,278.82,283.85,277.6,282.48,282.48,131530900,131530900,3.66,1.31,281.31,"July 05, 23",0.0131
2023-07-03,276.49,284.25,275.11,279.82,279.82,119685900,119685900,3.33,1.2,279.73,"July 03, 23",0.012
2023-06-30,260.6,264.45,259.89,261.77,261.77,112267600,112267600,1.17,0.44896,262.04,"June 30, 23",0.0044896
2023-06-29,258.03,260.74,253.61,257.5,257.5,131283400,131283400,-0.53,-0.2054,257.28,"June 29, 23",-0.002054
2023-06-28,249.7,259.88,248.89,256.24,256.24,159770800,159770800,6.54,2.62,255.0,"June 28, 23",0.0262
2023-06-27,243.24,250.39,240.85,250.21,250.21,164968200,164968200,6.97,2.87,247.15,"June 27, 23",0.0287
2023-06-26,250.07,258.37,240.7,241.05,241.05,179990600,179990600,-9.02,-3.61,246.71,"June 26, 23",-0.0361
2023-06-23,259.29,262.45,252.8,256.6,256.6,176584100,176584100,-2.69,-1.04,257.28,"June 23, 23",-0.0104
2023-06-22,250.77,265.0,248.25,264.61,264.61,166875900,166875900,13.84,5.52,259.29,"June 22, 23",0.0552
2023-06-21,275.13,276.99,257.78,259.46,259.46,211797100,211797100,-15.67,-5.7,264.74,"June 21, 23",-0.057
2023-06-20,261.5,274.75,261.12,274.45,274.45,165611200,165611200,12.95,4.95,270.11,"June 20, 23",0.0495
2023-06-16,258.92,263.6,257.21,260.54,260.54,167563700,167563700,1.62,0.62568,260.45,"June 16, 23",0.0062568
2023-06-15,248.4,258.95,247.29,255.9,255.9,160171200,160171200,7.5,3.02,254.05,"June 15, 23",0.0302
2023-06-14,260.17,261.57,250.5,256.79,256.79,170575500,170575500,-3.38,-1.3,256.29,"June 14, 23",-0.013
2023-06-13,253.51,259.68,251.34,258.71,258.71,162384300,162384300,5.2,2.05,256.58,"June 13, 23",0.0205
2023-06-12,247.94,250.97,244.59,249.83,249.83,150337900,150337900,1.89,0.76228,248.46,"June 12, 23",0.0076228
2023-06-09,249.07,252.42,242.02,244.4,244.4,199882300,199882300,-4.67,-1.87,246.28,"June 09, 23",-0.0187
2023-06-08,224.22,235.23,223.01,234.86,234.86,164489700,164489700,10.64,4.75,231.03,"June 08, 23",0.0475
2023-06-07,228.0,230.83,223.2,224.57,224.57,185710800,185710800,-3.43,-1.5,226.2,"June 07, 23",-0.015
2023-06-06,216.14,221.91,212.53,221.31,221.31,146911600,146911600,5.17,2.39,218.58,"June 06, 23",0.0239
2023-06-05,217.8,221.29,214.52,217.61,217.61,151143100,151143100,-0.19,-0.087236,217.81,"June 05, 23",-0.00087236
2023-06-02,210.15,217.25,209.75,213.97,213.97,164129000,164129000,3.82,1.82,213.66,"June 02, 23",0.0182
2023-06-01,202.59,209.8,199.37,207.52,207.52,148029900,148029900,4.93,2.43,205.56,"June 01, 23",0.0243
2023-05-31,199.78,203.95,195.12,203.93,203.93,150711700,150711700,4.15,2.08,201.0,"May 31, 23",0.0208
2023-05-30,200.1,204.48,197.53,201.16,201.16,128818700,128818700,1.06,0.52974,201.06,"May 30, 23",0.0052974
2023-05-26,184.62,198.6,184.53,193.17,193.17,162061500,162061500,8.55,4.63,192.1,"May 26, 23",0.0463
2023-05-25,186.54,186.78,180.58,184.47,184.47,96870700,96870700,-2.07,-1.11,183.94,"May 25, 23",-0.0111
2023-05-24,182.23,184.22,178.22,182.9,182.9,137605100,137605100,0.67,0.36767,181.78,"May 24, 23",0.0036767
2023-05-23,186.2,192.96,185.26,185.77,185.77,156952100,156952100,-0.43,-0.23093,188.0,"May 23, 23",-0.0023093
2023-05-22,180.7,189.32,180.11,188.87,188.87,132001400,132001400,8.17,4.52,186.1,"May 22, 23",0.0452
2023-05-19,177.17,181.95,176.31,180.14,180.14,136024200,136024200,2.97,1.68,179.47,"May 19, 23",0.0168
2023-05-18,174.22,177.06,172.45,176.89,176.89,109520300,109520300,2.67,1.53,175.47,"May 18, 23",0.0153
2023-05-17,168.41,174.5,167.19,173.86,173.86,125473600,125473600,5.45,3.24,171.85,"May 17, 23",0.0324
2023-05-16,165.65,169.52,164.35,166.52,166.52,98288800,98288800,0.87,0.5252,166.8,"May 16, 23",0.005252
2023-05-15,167.66,169.76,164.55,166.35,166.35,105592500,105592500,-1.31,-0.78134,166.89,"May 15, 23",-0.0078134
2023-05-12,176.07,177.38,167.23,167.98,167.98,157577100,157577100,-8.09,-4.59,170.86,"May 12, 23",-0.0459
2023-05-11,168.7,173.57,166.79,172.08,172.08,103889900,103889900,3.38,2.0,170.81,"May 11, 23",0.02
2023-05-10,172.55,174.43,166.68,168.54,168.54,119840700,119840700,-4.01,-2.32,169.88,"May 10, 23",-0.0232
2023-05-09,168.95,169.82,166.56,169.15,169.15,88965000,88965000,0.2,0.11838,168.51,"May 09, 23",0.0011838
2023-05-08,173.72,173.8,169.19,171.79,171.79,112249400,112249400,-1.93,-1.11,171.59,"May 08, 23",-0.0111
2023-05-05,163.97,170.79,163.51,170.06,170.06,107440900,107440900,6.09,3.71,168.12,"May 05, 23",0.0371
2023-05-04,162.71,162.95,159.65,161.2,161.2,95108500,95108500,-1.51,-0.92803,161.27,"May 04, 23",-0.0092803
2023-05-03,160.01,165.0,159.91,160.61,160.61,119728000,119728000,0.6,0.37498,161.84,"May 03, 23",0.0037498
2023-05-02,161.88,165.49,158.93,160.31,160.31,128259700,128259700,-1.57,-0.96985,161.58,"May 02, 23",-0.0096985
2023-05-01,163.17,163.28,158.83,161.83,161.83,109015000,109015000,-1.34,-0.82123,161.31,"May 01, 23",-0.0082123
2023-04-28,160.9,165.0,157.32,164.31,164.31,122515800,122515800,3.41,2.12,162.21,"April 28, 23",0.0212
2023-04-27,152.64,160.48,152.37,160.19,160.19,127015200,127015200,7.55,4.95,157.68,"April 27, 23",0.0495
2023-04-26,160.29,160.67,153.14,153.75,153.75,153364100,153364100,-6.54,-4.08,155.85,"April 26, 23",-0.0408
2023-04-25,159.82,163.47,158.75,160.67,160.67,121999300,121999300,0.85,0.53185,160.96,"April 25, 23",0.0053185
2023-04-24,164.65,165.65,158.61,162.55,162.55,140006600,140006600,-2.1,-1.28,162.27,"April 24, 23",-0.0128
2023-04-21,164.8,166.0,161.32,165.08,165.08,123539000,123539000,0.28,0.1699,164.13,"April 21, 23",0.001699
2023-04-20,166.17,169.7,160.56,162.99,162.99,210970800,210970800,-3.18,-1.91,164.42,"April 20, 23",-0.0191
2023-04-19,179.1,183.5,177.65,180.59,180.59,125732700,125732700,1.49,0.83194,180.58,"April 19, 23",0.0083194
2023-04-18,187.15,187.69,183.58,184.31,184.31,92067000,92067000,-2.84,-1.52,185.19,"April 18, 23",-0.0152
2023-04-17,186.32,189.69,182.69,187.04,187.04,116662200,116662200,0.72,0.38643,186.47,"April 17, 23",0.0038643
2023-04-14,183.95,186.28,182.01,185.0,185.0,96438700,96438700,1.05,0.57081,184.43,"April 14, 23",0.0057081
2023-04-13,182.96,186.5,180.94,185.9,185.9,112933000,112933000,2.94,1.61,184.45,"April 13, 23",0.0161
2023-04-12,190.74,191.58,180.31,180.54,180.54,150256300,150256300,-10.2,-5.35,184.14,"April 12, 23",-0.0535
2023-04-11,186.69,189.19,185.65,186.79,186.79,115770900,115770900,0.1,0.05356473,187.21,"April 11, 23",0.0005356473
2023-04-10,179.94,185.1,176.11,184.51,184.51,142154600,142154600,4.57,2.54,181.91,"April 10, 23",0.0254
2023-04-06,183.08,186.39,179.74,185.06,185.06,123857900,123857900,1.98,1.08,183.73,"April 06, 23",0.0108
2023-04-05,190.52,190.68,183.76,185.52,185.52,133882500,133882500,-5.0,-2.62,186.65,"April 05, 23",-0.0262
2023-04-04,197.32,198.74,190.32,192.58,192.58,126463800,126463800,-4.74,-2.4,193.88,"April 04, 23",-0.024
2023-04-03,199.91,202.69,192.2,194.77,194.77,169545900,169545900,-5.14,-2.57,196.55,"April 03, 23",-0.0257
2023-03-31,197.53,207.79,197.2,207.46,207.46,170222100,170222100,9.93,5.03,204.15,"March 31, 23",0.0503
2023-03-30,195.58,197.33,194.42,195.28,195.28,110252200,110252200,-0.3,-0.15339,195.68,"March 30, 23",-0.0015339
2023-03-29,193.13,195.29,189.44,193.88,193.88,123660000,123660000,0.75,0.38834,192.87,"March 29, 23",0.0038834
2023-03-28,192.0,192.35,185.43,189.19,189.19,98654600,98654600,-2.81,-1.46,188.99,"March 28, 23",-0.0146
2023-03-27,194.42,197.39,189.94,191.81,191.81,120851600,120851600,-2.61,-1.34,193.05,"March 27, 23",-0.0134
2023-03-24,191.65,192.36,187.15,190.41,190.41,116312400,116312400,-1.24,-0.64701,189.97,"March 24, 23",-0.0064701
2023-03-23,195.26,199.31,188.65,192.22,192.22,144193900,144193900,-3.04,-1.56,193.39,"March 23, 23",-0.0156
2023-03-22,199.3,200.66,190.95,191.15,191.15,150376400,150376400,-8.15,-4.09,194.25,"March 22, 23",-0.0409
2023-03-21,188.28,198.0,188.04,197.58,197.58,153391400,153391400,9.3,4.94,194.54,"March 21, 23",0.0494
2023-03-20,178.08,186.44,176.35,183.25,183.25,129684400,129684400,5.17,2.9,182.01,"March 20, 23",0.029
2023-03-17,184.52,186.22,177.33,180.13,180.13,133197100,133197100,-4.39,-2.38,181.23,"March 17, 23",-0.0238
2023-03-16,180.37,185.81,178.84,184.13,184.13,121136800,121136800,3.76,2.08,182.93,"March 16, 23",0.0208
2023-03-15,180.8,182.34,176.03,180.45,180.45,145995600,145995600,-0.35,-0.19358,179.61,"March 15, 23",-0.0019358
2023-03-14,177.31,183.8,177.14,183.26,183.26,143717900,143717900,5.95,3.36,181.4,"March 14, 23",0.0336
2023-03-13,167.46,177.35,163.91,174.48,174.48,167790300,167790300,7.02,4.19,171.91,"March 13, 23",0.0419
2023-03-10,175.13,178.29,168.44,173.44,173.44,191488900,191488900,-1.69,-0.965,173.39,"March 10, 23",-0.00965
2023-03-09,180.25,185.18,172.51,172.92,172.92,170023800,170023800,-7.33,-4.07,176.87,"March 09, 23",-0.0407
2023-03-08,185.04,186.5,180.0,182.0,182.0,151897800,151897800,-3.04,-1.64,182.83,"March 08, 23",-0.0164
2023-03-07,191.38,194.2,186.1,187.71,187.71,148125800,148125800,-3.67,-1.92,189.34,"March 07, 23",-0.0192
2023-03-06,198.54,198.6,192.3,193.81,193.81,128100100,128100100,-4.73,-2.38,194.9,"March 06, 23",-0.0238
2023-03-03,194.8,200.48,192.88,197.79,197.79,154193300,154193300,2.99,1.53,197.05,"March 03, 23",0.0153
2023-03-02,186.74,193.75,186.01,190.9,190.9,181500700,181500700,4.16,2.23,190.22,"March 02, 23",0.0223
2023-03-01,206.21,207.2,198.52,202.77,202.77,156852800,156852800,-3.44,-1.67,202.83,"March 01, 23",-0.0167
2023-02-28,210.59,211.23,203.75,205.71,205.71,153144900,153144900,-4.88,-2.32,206.9,"February 28, 23",-0.0232
2023-02-27,202.03,209.42,201.26,207.63,207.63,161028300,161028300,5.6,2.77,206.1,"February 27, 23",0.0277
2023-02-24,196.33,197.67,192.8,196.88,196.88,142228100,142228100,0.55,0.28014,195.78,"February 24, 23",0.0028014
2023-02-23,203.91,205.14,196.33,202.07,202.07,146360000,146360000,-1.84,-0.90236,201.18,"February 23, 23",-0.0090236
2023-02-22,197.93,201.99,191.78,200.86,200.86,191828500,191828500,2.93,1.48,198.21,"February 22, 23",0.0148
2023-02-21,204.99,209.71,197.22,197.37,197.37,180018600,180018600,-7.62,-3.72,201.43,"February 21, 23",-0.0372
2023-02-17,199.99,208.44,197.5,208.31,208.31,213738500,213738500,8.32,4.16,204.75,"February 17, 23",0.0416
2023-02-16,210.78,217.65,201.84,202.04,202.04,229586500,229586500,-8.74,-4.15,207.18,"February 16, 23",-0.0415
2023-02-15,211.76,214.66,206.11,214.24,214.24,181006400,181006400,2.48,1.17,211.67,"February 15, 23",0.0117
2023-02-14,191.94,209.82,189.44,209.25,209.25,216455700,216455700,17.31,9.02,202.84,"February 14, 23",0.0902
2023-02-13,194.42,196.3,187.61,194.64,194.64,172475500,172475500,0.22,0.11316,192.85,"February 13, 23",0.0011316
2023-02-10,202.23,206.2,192.89,196.89,196.89,204754100,204754100,-5.34,-2.64,198.66,"February 10, 23",-0.0264
2023-02-09,207.78,214.0,204.77,207.32,207.32,215431400,215431400,-0.46,-0.22139,208.7,"February 09, 23",-0.0022139
2023-02-08,196.1,203.0,194.31,201.29,201.29,180673600,180673600,5.19,2.65,199.53,"February 08, 23",0.0265
2023-02-07,196.43,197.5,189.55,196.81,196.81,186010300,186010300,0.38,0.19345,194.62,"February 07, 23",0.0019345
2023-02-06,193.01,198.17,189.92,194.76,194.76,186188100,186188100,1.75,0.90669,194.28,"February 06, 23",0.0090669
2023-02-03,183.95,199.0,183.69,189.98,189.98,232662000,232662000,6.03,3.28,190.89,"February 03, 23",0.0328
2023-02-02,187.33,196.75,182.61,188.27,188.27,217448300,217448300,0.94,0.50179,189.21,"February 02, 23",0.0050179
2023-02-01,173.89,183.81,169.93,181.41,181.41,213806300,213806300,7.52,4.32,178.38,"February 01, 23",0.0432
2023-01-31,164.57,174.3,162.78,173.22,173.22,196813500,196813500,8.65,5.26,170.1,"January 31, 23",0.0526
2023-01-30,178.05,179.77,166.5,166.66,166.66,230878800,230878800,-11.39,-6.4,170.98,"January 30, 23",-0.064
2023-01-27,162.43,180.68,161.17,177.9,177.9,306590600,306590600,15.47,9.52,173.25,"January 27, 23",0.0952
2023-01-26,159.97,161.42,154.76,160.27,160.27,234815100,234815100,0.3,0.18754,158.82,"January 26, 23",0.0018754
2023-01-25,141.91,146.41,138.07,144.43,144.43,192734300,192734300,2.52,1.78,142.97,"January 25, 23",0.0178
2023-01-24,143.0,146.5,141.1,143.89,143.89,158699100,158699100,0.89,0.62238,143.83,"January 24, 23",0.0062238
2023-01-23,135.87,145.38,134.27,143.75,143.75,203119200,203119200,7.88,5.8,141.13,"January 23, 23",0.058
2023-01-20,128.68,133.51,127.35,133.42,133.42,138858100,138858100,4.74,3.68,131.43,"January 20, 23",0.0368
2023-01-19,127.26,129.99,124.31,127.17,127.17,170291900,170291900,-0.09,-0.07072136,127.16,"January 19, 23",-0.0007072136
2023-01-18,136.56,136.68,127.01,128.78,128.78,195680300,195680300,-7.78,-5.7,130.82,"January 18, 23",-0.057
2023-01-17,125.7,131.7,125.02,131.49,131.49,186477000,186477000,5.79,4.61,129.4,"January 17, 23",0.0461
2023-01-13,116.55,122.63,115.6,122.4,122.4,180714100,180714100,5.85,5.02,120.21,"January 13, 23",0.0502
2023-01-12,122.56,124.13,117.0,123.56,123.56,169400900,169400900,1.0,0.81593,121.56,"January 12, 23",0.0081593
2023-01-11,122.09,125.95,120.51,123.22,123.22,183810800,183810800,1.13,0.92555,123.23,"January 11, 23",0.0092555
2023-01-10,121.07,122.76,114.92,118.85,118.85,167642500,167642500,-2.22,-1.83,118.84,"January 10, 23",-0.0183
2023-01-09,118.96,123.52,117.11,119.77,119.77,190284000,190284000,0.81,0.6809,120.13,"January 09, 23",0.006809
2023-01-06,103.0,114.39,101.81,113.06,113.06,220911100,220911100,10.06,9.77,109.75,"January 06, 23",0.0977
2023-01-05,110.51,111.75,107.16,110.34,110.34,157986300,157986300,-0.17,-0.15383,109.75,"January 05, 23",-0.0015383
2023-01-04,109.11,114.59,107.52,113.64,113.64,180389000,180389000,4.53,4.15,111.92,"January 04, 23",0.0415
2023-01-03,118.47,118.8,104.64,108.1,108.1,231402800,231402800,-10.37,-8.75,110.51,"January 03, 23",-0.0875
2022-12-30,119.95,124.48,119.75,123.18,123.18,157777300,157777300,3.23,2.69,122.47,"December 30, 22",0.0269
2022-12-29,120.39,123.57,117.5,121.82,121.82,221923300,221923300,1.43,1.19,120.96,"December 29, 22",0.0119
2022-12-28,110.35,116.27,108.24,112.71,112.71,221070500,221070500,2.36,2.14,112.41,"December 28, 22",0.0214
2022-12-27,117.5,119.67,108.76,109.1,109.1,208643400,208643400,-8.4,-7.15,112.51,"December 27, 22",-0.0715
2022-12-23,126.37,128.62,121.02,123.15,123.15,166989700,166989700,-3.22,-2.55,124.26,"December 23, 22",-0.0255
2022-12-22,136.0,136.63,122.26,125.35,125.35,210090300,210090300,-10.65,-7.83,128.08,"December 22, 22",-0.0783
2022-12-21,139.34,141.26,135.89,137.57,137.57,145417400,145417400,-1.77,-1.27,138.24,"December 21, 22",-0.0127
2022-12-20,146.05,148.47,137.66,137.8,137.8,159563300,159563300,-8.25,-5.65,141.31,"December 20, 22",-0.0565
2022-12-19,154.0,155.25,145.82,149.87,149.87,139390600,139390600,-4.13,-2.68,150.31,"December 19, 22",-0.0268
2022-12-16,159.64,160.99,150.04,150.23,150.23,139032200,139032200,-9.41,-5.89,153.75,"December 16, 22",-0.0589
2022-12-15,153.44,160.93,153.28,157.67,157.67,122334500,122334500,4.23,2.76,157.29,"December 15, 22",0.0276
2022-12-14,159.25,161.62,155.31,156.8,156.8,140682300,140682300,-2.45,-1.54,157.91,"December 14, 22",-0.0154
2022-12-13,174.87,175.05,156.91,160.95,160.95,175862700,175862700,-13.92,-7.96,164.3,"December 13, 22",-0.0796
2022-12-12,176.1,177.37,167.52,167.82,167.82,109794500,109794500,-8.28,-4.7,170.9,"December 12, 22",-0.047
2022-12-09,173.84,182.5,173.36,179.05,179.05,104872300,104872300,5.21,3.0,178.3,"December 09, 22",0.03
2022-12-08,172.2,175.2,169.06,173.44,173.44,97624500,97624500,1.24,0.72009,172.57,"December 08, 22",0.0072009
2022-12-07,175.03,179.38,172.22,174.04,174.04,84213300,84213300,-0.99,-0.56562,175.21,"December 07, 22",-0.0056562
2022-12-06,181.22,183.65,175.33,179.82,179.82,92150800,92150800,-1.4,-0.77254,179.6,"December 06, 22",-0.0077254
2022-12-05,189.44,191.27,180.55,182.45,182.45,93122700,93122700,-6.99,-3.69,184.76,"December 05, 22",-0.0369
2022-12-02,191.78,196.25,191.11,194.86,194.86,73645900,73645900,3.08,1.61,194.07,"December 02, 22",0.0161
2022-12-01,197.08,198.92,191.8,194.7,194.7,80046200,80046200,-2.38,-1.21,195.14,"December 01, 22",-0.0121
2022-11-30,182.43,194.76,180.63,194.7,194.7,109186400,109186400,12.27,6.73,190.03,"November 30, 22",0.0673
2022-11-29,184.99,186.38,178.75,180.83,180.83,83357100,83357100,-4.16,-2.25,181.99,"November 29, 22",-0.0225
2022-11-28,179.96,188.5,179.0,182.92,182.92,92905200,92905200,2.96,1.64,183.47,"November 28, 22",0.0164
2022-11-25,185.06,185.2,180.63,182.86,182.86,50672700,50672700,-2.2,-1.19,182.9,"November 25, 22",-0.0119
2022-11-23,173.57,183.62,172.5,183.2,183.2,109536700,109536700,9.63,5.55,179.77,"November 23, 22",0.0555
2022-11-22,168.63,170.92,166.19,169.91,169.91,78452300,78452300,1.28,0.75906,169.01,"November 22, 22",0.0075906
2022-11-21,175.85,176.77,167.54,167.87,167.87,92882700,92882700,-7.98,-4.54,170.73,"November 21, 22",-0.0454
2022-11-18,185.05,185.19,176.55,180.19,180.19,76048900,76048900,-4.86,-2.63,180.64,"November 18, 22",-0.0263
2022-11-17,183.96,186.16,180.9,183.17,183.17,64336000,64336000,-0.79,-0.42944,183.41,"November 17, 22",-0.0042944
2022-11-16,191.51,192.57,185.66,186.92,186.92,66567600,66567600,-4.59,-2.4,188.38,"November 16, 22",-0.024
2022-11-15,195.88,200.82,192.06,194.42,194.42,91293800,91293800,-1.46,-0.74535,195.77,"November 15, 22",-0.0074535
2022-11-14,192.77,195.73,186.34,190.95,190.95,92226600,92226600,-1.82,-0.94413,191.01,"November 14, 22",-0.0094413
2022-11-11,186.0,196.52,182.59,195.97,195.97,114403600,114403600,9.97,5.36,191.69,"November 11, 22",0.0536
