date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2025-02-27,682.45,688.65,657.57,658.24,657.65,12500013,12500013,-24.21,-3.55,671.7275,"February 27, 25",-0.0355
2025-02-26,659.65,683.01,658.0,673.7,673.1,14488705,14488705,14.05,2.13,668.59,"February 26, 25",0.0213
2025-02-25,665.97,668.0,641.86,657.5,656.92,20579700,20579700,-8.47,-1.27,658.3325,"February 25, 25",-0.0127
2025-02-24,686.28,687.27,662.45,668.13,667.54,15677000,15677000,-18.15,-2.64,676.0325,"February 24, 25",-0.0264
2025-02-21,696.58,703.87,682.36,683.55,682.94,15660400,15660400,-13.03,-1.87,691.59,"February 21, 25",-0.0187
2025-02-20,697.28,705.63,693.64,694.84,694.22,12587408,12587408,-2.43,-0.34993,697.8475,"February 20, 25",-0.0034993
2025-02-19,704.1,707.0,695.39,703.77,703.14,17535500,17535500,-0.325,-0.04686834,702.565,"February 19, 25",-0.0004686834
2025-02-18,736.0,737.0,706.44,716.37,715.73,21938703,21938703,-19.63,-2.67,723.9525,"February 18, 25",-0.0267
2025-02-14,726.14,740.91,725.62,736.67,736.02,16901249,16901249,10.53,1.45,732.335,"February 14, 25",0.0145
2025-02-13,721.52,729.0,718.04,728.56,727.91,12569100,12569100,7.04,0.97572,724.28,"February 13, 25",0.0097572
2025-02-12,715.3,727.1,712.6,725.38,724.74,12016517,12016517,10.08,1.41,720.095,"February 12, 25",0.0141
2025-02-11,713.32,723.66,710.04,719.8,719.16,12998000,12998000,6.48,0.90843,716.705,"February 11, 25",0.0090843
2025-02-10,718.56,721.2,711.33,717.4,716.76,12904317,12904317,-1.16,-0.16143,717.1225,"February 10, 25",-0.0016143
2025-02-07,716.8,725.01,711.75,714.52,713.88,16427100,16427100,-2.27,-0.31808,717.02,"February 07, 25",-0.0031808
2025-02-06,705.88,718.9,703.5,711.99,711.36,13080700,13080700,6.11,0.86559,710.0675,"February 06, 25",0.0086559
2025-02-05,703.55,718.14,699.01,704.87,704.24,17793766,17793766,1.32,0.18762,706.3925,"February 05, 25",0.0018762
2025-02-04,702.5,707.71,691.61,704.19,703.56,13826300,13826300,1.69,0.24057,701.5025,"February 04, 25",0.0024057
2025-02-03,675.91,704.0,675.25,697.46,696.84,21415739,21415739,21.55,3.19,688.155,"February 03, 25",0.0319
2025-01-31,691.0,705.3,685.58,689.18,688.57,19331700,19331700,-1.82,-0.26339,692.765,"January 31, 25",-0.0026339
2025-01-30,696.82,710.79,676.1,687.0,686.39,29322900,29322900,-9.82,-1.41,692.6775,"January 30, 25",-0.0141
2025-01-29,675.0,681.05,665.67,676.49,675.89,21377820,21377820,1.49,0.22074,674.5525,"January 29, 25",0.0022074
2025-01-28,666.0,682.58,659.47,674.33,673.73,20950107,20950107,8.33,1.25,670.595,"January 28, 25",0.0125
2025-01-27,626.61,663.87,625.1,659.88,659.29,28399200,28399200,33.27,5.31,643.865,"January 27, 25",0.0531
2025-01-24,636.4,652.0,634.2,647.49,646.91,19065329,19065329,11.09,1.74,642.5225,"January 24, 25",0.0174
2025-01-23,627.36,636.6,621.15,636.45,635.88,9910200,9910200,9.09,1.45,630.39,"January 23, 25",0.0145
2025-01-22,623.3,633.7,619.43,623.5,622.95,12274011,12274011,0.2,0.03208728,624.9825,"January 22, 25",0.0003208728
2025-01-21,617.83,621.5,609.01,616.46,615.91,11674016,11674016,-1.37,-0.22174,616.2,"January 21, 25",-0.0022174
2025-01-17,624.05,624.97,603.67,612.77,612.23,17280600,17280600,-11.28,-1.81,616.365,"January 17, 25",-0.0181
2025-01-16,611.5,616.25,609.71,611.3,610.76,8355349,8355349,-0.2,-0.03270646,612.19,"January 16, 25",-0.0003270646
2025-01-15,610.21,622.46,606.5,617.12,616.57,15524302,15524302,6.91,1.13,614.0725,"January 15, 25",0.0113
2025-01-14,605.07,605.49,588.55,594.25,593.72,13598000,13598000,-10.82,-1.79,598.34,"January 14, 25",-0.0179
2025-01-13,607.1,608.97,598.45,608.33,607.79,10785031,10785031,1.23,0.2026,605.7125,"January 13, 25",0.002026
2025-01-10,610.03,629.91,597.34,615.86,615.31,19256600,19256600,5.83,0.95569,613.285,"January 10, 25",0.0095569
